text,Label
Udh hari terakhir dari yg di jadwalkan pencairan pekan ini tapi belom menemui titik terang ??,Negatif
udh mau gnti tahun loh kok blum masuk rekening yaa,Negatif
unmul banyak g yg dpt tahun ini gara2 akre b padahal mah emg anggaranny doang yg dipotong kocak ð,Negatif
"untuk stimulan khusus hafidz ah skoringnya gak ngotak, melebihi skoring yg stimulan prestasi akademik, seharusnya kebalik dong, prestasi akademik yg lebih tinggi skoring, karena mengacu pada prestasi akademik dan berkaitan dengan akreditasi kampus, sedangkan stimulan khusus hafidz ah harusnya skoring nya lebih rendah karena fokus pada sesuai namanya yaitu beasiswa stimulan khusus hafidz ah, semoga berbenah",Negatif
"untuk yang siswa belum merata cairnta, teman saya sudah, saya belum padhaal gaada kendala tapi kok ga ada masuk ya, tolong dong min di perjelas lagi",Negatif
upp sama min kasusnya,Negatif
usaha mengkhianati hasil itu,Negatif
Viralkaan???? curiga dananya di pake untuk kampanye ??????,Negatif
"""Waduh skoringnya tinggi kali""",Negatif
waaah ternyata gal d respon ya....,Negatif
waduh dipake kampanye apa gmn tuh,Negatif
wah gajelas nih pihak bkt,Negatif
"Wah gile, mending buka khusus akreditasi A aja deh pak percuma ngejar IPK sampe mimisan juga gak masuk skoring ???�",Negatif
wah selamat ya buat kamu! tapi saya sedang bahas kaltim tuntas akre b kak dan saya tau betul kok syarat juknisnya,Negatif
Wahh parah bgt sih tahun ini ????,Negatif
waktu perbaikan pada tanggal 23 oktober 2024 sampai dengan 30 oktober 2024 secara gak langsung cairnya bulan depan nih yang gak bermasalah rekeningnya didahulukan cair dong,Negatif
WKWKWK KOCAKKK,Negatif
wkwkwk sedih,Negatif
WOI KALIAN YG NGURUS @beasiswakaltim MIKIR GA SIH SAMA MAHASISWA YG MEMBUTUHKAN? KENAPA KINERJA KALIAN KAYA KURA-KURA. PENCAIRAN LAMA SEKALI PROSES NYA,Negatif
woi mana ni tim bkt sama sekali gada muncullll,Negatif
"ya allah sedih bgtt udah berharap dapet ternyata engga, padahal ipk bagus",Negatif
ya allah ya allah minnn kapannnð ¹ aku butuh bgtt,Negatif
ya allah....,Negatif
"ya ga gitu juga kali, skoring spek dosen",Negatif
ya hrusnya pemerintah lebih peka dan cejatan kalau urusan pendidikan dan senestinya beasiswa seperti ini diberikan sebelum pembayaran ukt kenaikan tingkat,Negatif
ya ini aja udh seminggu setelah penutupan masa sanggah tp blm ada cair...jasi kalo gk tahun dpn ya tunggu sampe lulusð ð ð,Negatif
ya skornya naik krna anggaran bkt tahun ini turun jauh dibandingkan tahun lalu. kalau semisal banyak universitas a dan prodi a yang daftar,Negatif
yaa ampunnn skor aku beda 10 doanggg,Negatif
yaaahhhh ga da yg akademik,Negatif
yaallah kelamaan,Negatif
yaallah kira kira kapan yaa cairnya,Negatif
yallah,Negatif
yang ngisi sanggahan mnkin sdah berhenti berharap apalgi parah nya bnyk sanggahan yg tidak ada balasan seperti apa itu min ð,Negatif
yg 2023 aja blm di tf2 smpe skrng...hadeeeh,Negatif
yg bener kk ð ð udh capek bgt nunggu ini sumpah mau nangis,Negatif
yg bikin geramnya itu calon penerima udh nunggu sebulan lebih pasca pengumunan terakhir hasilnya cuma memaparkan untuk perbaikan rekening bagi yg salah sampe akhir bln oktober,Negatif
yg buat beli iphonee dapat yg buat skripsian malah gdptð ð,Negatif
"yg dapat yg ipk 4 aja, luar biasa ya beasiswa kali ini, sangat tidak manusiawi... pd hal itu jg anggaran negara tp kalian mempersulit. thn ini beasis payahnya keterlaluan",Negatif
"yg ga bermasalah dari awal stimulan mahasiswa bri juga ga cair² ini min, g jelas",Negatif
"""YG GA TERIMA ð""",Negatif
masih belum ada ni stimulan ni ? Busetdah,Negatif
Ayo dong kpn pengumuman bkt udh mw byr semesteran ni😢,Negatif
lama jg trnyta thn ini😌,Negatif
tergantung kapan pj nya ttd maybe 😭😭 bingung juga kenapa habis pj jadi lama ya,Negatif
Menunggu info mu ini min,Negatif
ya nunggu pjnya tau sendiri klo dipilih mulyono gni dah hasilnya lelet,Negatif
biasanya tahap 2 ada gak tau kenapa sudah gk ada cepat banget berlalu tanpa ada informasi,Negatif
tahun sblmnya ga setinggi ini,Negatif
"kapan cairrnyaa yaaa pliss min jawab"";""67533222927"";""jjksung_""",Negatif
sudah sampai mana penyalurannya,Negatif
ga ada balasan??,Negatif
iya kakk lama bner ya kak ????,Negatif
busetttt dsuruh jdi tabungan ??????????,Negatif
Sebenernya cairnya kapan sihh,Negatif
skor beda 4 doang loh min,Negatif
INFO KANTOR PEMPROV KALTIM,Negatif
"""Daftar stimulan prestasi non akademik skoring 398.579 tapi gak lolos verifikasi dgn alasan sertifikat tidak sesuai juknis. Baru sadar walau juara 1 internasional kalau penyelenggaranya bukan dari kemendikbud etc ditolak :) apa effort supaya dpt juara 1 internasional dgn penyelenggara kampus etc beda gitu ya lebih effortless kali ya :)""",Negatif
untuk BKT thn ini banyak yg ngak dapat yaa??,Negatif
S2 skoring 325 tidak masuk ??,Negatif
klarifikasi kah ini,Negatif
tetap tinggi melebihi tahun kemarin,Negatif
Ini penjelasan apaan ini,Negatif
diskriminasi akreditasi??,Negatif
disanggah klo ga di jawab ya percuma gasiii ????????,Negatif
emang lama uyy,Negatif
minimal di balas min sanggahan yg di ajukan tuh jgn di ialngin dri website ???????? kocak,Negatif
Stimulan katanya setelah tgl 20 cair min? ??????,Negatif
Ga research apa gimana jelas jelas untuk tahun ini unmul lagi turun akreditasnya sedangkan akreditas jurusan hanya beberapa yang A,Negatif
Sekarang dh 29(sept)??,Negatif
kapan stimulan cair min :))),Negatif
kalo gitu universitas lokal yg dipunyai kaltim otomatis ngga dapat ????? trus putra daerah apa hrs kuliah keluar semua?????,Negatif
transparansi anggaran dan keterangan siapa aja penerimanya..,Negatif
tpi lok kalau bertahap harusnya komennya ini ada yg blg sudah menerima tpi gk ada juga malahan msh pada protes komennya hahaha ??,Negatif
kapan pengumuman cairnya weii,Negatif
oi jangan ilang oi,Negatif
kapannnn cair min? sudah 500 komen masa dari sananya no komen??? ayok lah min tahun lalu stimulan gk selama ini loh nunggunya,Negatif
mau 3 minggu sdh kak ga cair ??,Negatif
"""@ahmadmukhallishaqidihasmar Aku bantu panggil presiden yg baru dulu ya...pak @prabowo ....tlg bantu suara2 kita yg dicuekin sm tim beasiswa pak.. kalau perlu diusut pak""",Negatif
"""@beasiswakaltim tlong dongg kapan cairr kami mahasiswa butuhh banget ini""",Negatif
"""@beasiswakaltim  Harus nunggu sebulan yaa untuk tau kalau rekeningnya ada ynh masih bermasalah??. Kenapa tidak dari minggu lalu diberitahukan. Kenapa diakhir web juga tidak diberikan penjelasan kapan pencairan dilakukan??""",Negatif
"""@amlyarsky31 up @beasiswakaltim komen mau tembus 900 tapi blm adakah keinginan untuk setidak nya kasi info gt min""",Negatif
"""@gerindra tolong beritau prabowo tentang pencairan dana yg tidak ada titik terangnya""",Negatif
bener banget kita sangat berharap sama beasiswa ini bagi yang ga lolos kipk,Negatif
harapan oh harapan,Negatif
info ni bkt buat bank kaltim lama betul,Negatif
"info selanjutnya min kapan pencairan beasiswa ya, banyak yang belum tersalurkan, liat di pengumuman tanggal 10 paling lambat sekarang belum juga ada info ya",Negatif
itudah malah di suruh nunggu yang rekening salah,Negatif
iya kak gak layak setelah unmul turun akreditasi. nyesel gak sih lanjut di sini wkwkwkw,Negatif
"jgn kak kalau ragu ragu, kalau mau gambling dgn pendidikan gas . ga bisa diprediksi soalnya dunia pendidikan dikaltim ini",Negatif
"Kalau hitungannya bgtu, seharusnya saya masuk nominasi calon penerima min.",Negatif
keterlaluan sih ini ~ terlalu lama pencairan beasiswa,Negatif
"""Kira2 yg di pangkas berapa banyak nih yaa????????????""",Negatif
"kpn ini cairnya ,lama bgt dah udh hampir mau pergantian tahun, kapn cairnya bank mandiri",Negatif
lawas banar ni cairnya jgn jgn buankm pake buat kampanye ni uangnya,Negatif
masa bilangnya administrasi ga sesuai sama posisi semester apanya yang ga sesuai sudahh pasti kita perhatikan lah min masa semester 5 bilangnya semester 6 sih kan ga mungkinnnn,Negatif
mau 1 bulan kak semenjak pengumuman tgl 13 september kacau heh,Negatif
mau kapan min ini cairnya nunggu kiamat kah baru cairr wkwkwkwk,Negatif
mau stimulan sama tuntas sama sama tinggi skornya,Negatif
mencurigakan,Negatif
"min tolong lah min, byk yg sdh nungguin, ini sdh mau akhir bulan loh, udh mau tutup buku, setidaknya ada info kenapa gagal salur dll",Negatif
monev lama banget,Negatif
Mungkin bapak @presidenrepublikindonesia @prabowo bisa membantu mempercepat pencairan beasiswa ini pak.. dengan hormat pak mungkin kami curiga ini cuma alasan aja banyak rekening yg masih salah hami curiga dananya di selewengkan ??????,Negatif
Nilai tidak.masuk.skoring tahun ini kasian bkm rezeki anak ku,Negatif
"rekening bank bri siswa statusnya di bank close tdk aktif kenapa di aplikasi kaltim tuntas statusnya tersalur , masuk kemana itu uangnya. di aplikasi kaltim tuntas tidak muncul tombol update rekening.",Negatif
"""Report aja akun bkt ni ga jelas percuma ipk tinggi"" Ga dapet juga""",Negatif
saya 310 beda koma doang ga lolos,Negatif
saya sudah chat lewat wa dan katanya maksimla dijawab selama 7 hari tapi kenapa sampai sekarang belum dibalas sama sekali sudah 2 minggu lho ini,Negatif
"""@ardhi_pandawa semahal apasih s2 unmul dibanding s2 dikampus yg akreditasi a""",Negatif
semakin berat ð,Negatif
"""Sperti gak fair sj""",Negatif
sungguh down pas baca penguman di web ny,Negatif
sy pendaftar jg. td masuk skoring. sy masuk di s. 2 unmul. dn akhirx tdk masuk skoring,Negatif
Tag JP gubernur lambat betul pencairan,Negatif
tahun lalu 25 deh minimal skoring nyaâ ¹ï,Negatif
temansemua komen aja di instagram pj gubernurnya aktif ignya siapa tau ada inisiatifnya kasih kejelasan,Negatif
"Temen gua dpt beasiswa nya, di kampus yg sama, prodi yg sama, tpi IPK gw lebih tinggi, tpi malah aq gk yg dpt, ini gimna yaa, apakah IPK sekarang gk ngaruh? Padahal kita jga daftar nya barengan dan katagori yg sama. Tolong penjelasannya knp aq gk dpt? IPK 3.88 kok biasa gk dpt ya",Negatif
udah semester 7 3x nyoba gak lolos lolos ntah apalah ð mau ikhlas tapi butuh banget buat bantuan uktð,Negatif
dan admin pun mwnghilang tanpa jejak tanpa info??,Negatif
"""@disdikbudkaltim gimana ini sudah banyak yang nunggu pencairan tapi pengelola bktnya hilang seakan akan ditelan bumi""",Negatif
Hari ini semoga pencairan ????,Positif
lolos nii boss senggol dongg,Positif
semoga hari ini pencairan ð ð ð,Positif
"semoga tahun depan bisa lolos ya man teman, saya cmn ngasih tau aja, lolos gk lolos itu yg di liat bukam hanya dari nilai ipk, kebnyakan yg tidak lolos cara pemberkasan nya mungkin ada yg tidak sesuai dengan berkas yg di kampus atau bnyak hal yg mengarah di pemberkasan, memang nilai itu penting, tetapi kebanyakan yg tidak lolos di sebabkan kebanyakan di bagian awal pemberkasannyað",Positif
tetep nungguin aja ini semoga ada perubahan 63898574302 arsip.sayaaa,Positif
alhamdulillah baru cair hari ini,Positif
Alhamdulillah guys setelah penantian panjang dan 1k coment akhirnya ada info terbaru di web yaitu perbaikan rekening sampai akhir bulan,Positif
udah cair alhamdulillah ð,Positif
infokan tahap 2,Positif
Ingfo tahap 2 skoring di turunkan,Positif
ini yg tulisan nya tidak masuk batas scoring gk bisa ikut tahap 2 kh atau masi bisa,Positif
kira2 ada tahap 2 nya gak ya kl ada smg gak gini lg. saran aja kl ada kategori tidak mampu,Positif
mending nanti kita laporkan akreditasi naik sdh punya kita,Positif
nah yg jadi pertanyaan ku disini apakah tidak ada tahap 2 karna tahun tahun sebelumnya ada dan sya yakin lolos sama seperti tahun tahun sebelumnya,Positif
"tahap 2 please, uangnya butuh banget buat kuliah bayar ukt smt depan",Positif
tahap 2 plss,Positif
"""Trnyata g cuma aku yg skoringnya rendah???� gpp semoga kita di berikan rezeki yang lain""",Positif
yang tabah daftar lagiiii taon depan,Positif
yok bisa yok tahap 2,Positif
yok bisa yok tahap 2 biar adil,Positif
yok tahap 2,Positif
berdoa aja semoga ada tahap 2,Positif
masalahnya cuman di anggaran dipangkas dan skoring dinaikkan yakan namanya kita daftar beasiswa ya begitulah resikonya. mun kada lulus berarti kada rezeki,Positif
"juknis persyaratan itu gak jadi masalah juknis itu malah bagus ngebantu mengira ngira dapat skor berapa kita, mbanya itu gak lolos karena banyak orang di atas mba banyak yang punya akreditasi lebih bagus jadi batas minimum skor itu jadi naik drastis juga dipengaruhi karena turunnya anggaran",Positif
mungkin pertengahan sih .. berdoa aja broo lekas klo yang tuntas gk tau ya mungkin barengan,Positif
saat ini masih dalam proses pencairan ke pihak bank dan selanjutnya dari pihak bank ke rekening masing2. mohon ditunggu informasi selanjutnya ð,Positif
sbnrnya kalo mmg ada keterlambatan pun masih bs diterima asalkan transparan dan komunikatif,Positif
smoga bulan ini juga cairnya,Positif
tengkyuuu bgttt sebelumnya udaa mauu jawab jawabin kebingungan kamii semuaa. berarti insyaallah ini fiks bakal tetep lanjut yaa programnyaa jdi harapannya program ini masi diadakan at least sampe sem 8 . 33615609545 febbariya_,Positif
yang setuju tahap 2 dibuka,Positif
"""Apa daya belum rejeki.""",Positif
"kriteria skoring beasiswa sudah dijelaskan dari pengumuman pendaftaran. disitu sudah jelas dan ada 2 juknis, juknis stimulan dan juknis tuntas. seharusnya sebelum pendaftaran dibaca dengan baik dulu juknisnya, supaya kalo ga lulus ga ngomel-ngomel",Positif
mau ngeluh ga dapet,Positif
mohon konfirmasi serta penjelasannya agar tidak terjadi kegaduhan di kolom komentar 8038260540 abdullatiif04,Positif
trima kasih kak..alhamdulillah anak nya kembali lolos lagi tahun ini,Positif
aku belum ngerti ini berarti tunggu pengumuman lagi baru ke bank atau gimana ya baru pertama kali,Positif
gw univ b prodi c stimulan dapet mbak. mungkin aja skoringnya masuk di tahap 2 semoga ada info lebih lanjut.,Positif
kayaknya ada info memang anggaran kurang ga si tahun ini karena plkd,Positif
masih ada kesempatan dg tahap 2 krn anggarannya lebih. agak kaget jg unmul turun jadi b. semoga bisa menjawab dan dapat beasiswa di lain tempat 1716420106 hannyramaa,Positif
Mohon diinformasikan perihal pencairan beasiswanya. Mohon dengan sangat ya admin????. Berikan informasi yang resmi dan valid,Positif
"saya tau tapi saya cuma menjelaskan saja kalau jangan disamaratakan karena tuntas kategori lain masih ada yg lolos, dan juga sudah ada info dari media2 kalau anggaran dipangkas jadi penerima pun ga sama seperti tahun kemarin",Positif
adain tahap 2 dong min,Positif
"akhirnya yang di tunggu-tunggu, terimakasih bkt â â â",Positif
akhirnyaaaaaaa yallahhh,Positif
"aku dapat beasiswa ipk 3.7 akreditasi sama, liat juga kak kategorinya ga semuanya begitu aku kategori miskin bisa dapat kok dari juknis kan syarat daftar bukan syarat keterima",Positif
aku ipk 3.76 dapat bang. yg stimulan prestasi akademik,Positif
Aku rindu kebijakan kai isran semoga terpilih kembali??,Positif
"""@ahmdfauzyy_ alhamdulilah aku""",Positif
"""Alhamdulillah""",Positif
alhamdulillah akhirnya keluar juga,Positif
"Alhamdulillah anak saya lolos,terima kasih banyak kaltim tuntas??",Positif
alhamdulillah lolos,Positif
Alhamdulillah lolos meskipun prodiku akreditasi C ?? harus semakin semangat belajar,Positif
alhamdulillah lolos sebagai calon penerima ã½ â â,Positif
alhamdulillah lolosâ ï,Positif
Alhamdulillah mari kita tutup drama perbeasiswaan ini krna saya sdh cair heehee,Positif
alhamdulillah setelah penantian panjang,Positif
Alhamdulillah terima kasih ??????,Positif
alhamdulillah thank u ya,Positif
Alhamdulillah udah cair. Terima kasih sebanyak2nya kepada Beasiswa Kaltim karena sudah membantu Saya selama kuliah S2 ini. Semoga semakin sukses dan semakin banyak teman2 yang bisa merasakan kesempatan yang sama. Semoga Saya juga bisa berkontribusi untuk Kaltim selepas lulus S2 ini. Terima kasih ,Positif
alhamdulillah untuk stimulan udah cair,Positif
alhamdulillah yaallah lolos,Positif
Anak saya dari SD min 2 kukar 2 orang saya daftarkan.. Alhamdulillah lolos cuman 1 org�,Positif
anak sy d tolak krn administrasi dokumen upload ukt beda dgn yg d tulis.. samentara perbedaan yg d tulis dgn dokumen upload adanya biaya admin tambahan bank..dan sanggahan sdh dkirim..smoga bs d terima alasan tersebut..,Positif
ayooo tahap 2ð ð ð ð ð ð ð ð ð,Positif
"""@sttea banyak banyak istighfar untuk kita yg ga lolos â ã½""",Positif
"beasiswa kaltim tuntas kategori miskin minimal skoring nya 309 kan ya mba akred b prodi b pasti bisa dapet, alhamdulilah ya mba, selamat dan semoga berkah",Positif
berharap ada tahap 2,Positif
Bisaaa yooook tahap 2,Positif
bismillah ajaa hahaha,positif
bismillah tahap 2 dibukaaað ²ð ²ð ²,Positif
bismillah ya allah â å ã½ â â,positif
Bismillah ya Allah ??????,Positif
buka lagi dong 2025 min,Positif
cara perhitungannya sudah paling lengkap gitu masih dicurigain kocak,positif
Dana sdh ada,Positif
disuruh belajar lgi berati biar lebih tinggi dri skoring yg ditentukan kak,Positif
doain yak besok ke dinas ada titik terang nyað,Positif
gtu... cara hitungnya itu gimna kok bisa skor rendah gara apa klo di bilang unggul siapa ipk ku lebih tinggi 32187784558 ______why.me______,Positif
hari ini baru cair puji tuhan 47392630136 defnotclar,Positif
"semoga 2025 ada ya min beasiswa kaltim, berharap banget bisa ada beasiswa ini",Positif
"""creppies semoga ada informasi terkait tahap 2 butuh juga buat tugas akhir""",Positif
semoga ada tahap 2,Positif
sy s2 unmul jg ka tp alhamdulillah dapet â â â,Positif
TAHAP 2 ????,Positif
Tahap 2 Min????,Positif
tahap 2 please,Positif
waduh seharusnya kemarin saat buka pendaftaran unmul jgn dimasukan kategori aja kalau begituð,Positif
yang daftar banyak jadinya yang akre nya a nilainya makin tinggi dan yang tahun lalu akre b biasa lolos tahun ini gak lolos karena anggaran di potong dan peminat beasiswa semakin banyak,Positif
"yang mempengaruhi batas minimal itu rankingnya,contoh jatah nya 100 orang,dari 100 orang dengan skor tertinggi yg terendahnya jadi batas skoringnya.tapi semakin besar jatahnya batas skoring juga bakal lebih rendah.makanya jumlah anggarnya penting,tahun ini lebih rendah dari tahun kemaren, 500m 2023 ,200m 2024 dan jatahnya 31.044 dibandingkan tahun kemaren 111.871 tapi mudah anggarannya di tambahi biar ada seleksi tahap 2",Positif
yg ipk ya dah mentok pun gak lolos .,Positif
"yg tuntas jg lebih tinggi kok lihat sj skoring tuntas s1 335 s2 334.. sy s2 akuntansi unmul ipk 3,9 skoring 326,6 gak dpt jg..",Positif
yok admin respon nya,Positif
"menggunakan IPK saja mba, penghitungan skoring menggunakan akred univ dan prodi, setiap tingkat akred ada poinnya masing-masing, makin tinggi akred kredit angkanya juga tinggi. setelah itu baru dikali dan dibagi sama IPK+akred kampus+akred prodi. jadi walaupun IPK tinggi pasti akan kalah sama yg akred nya bagus, dan emang udah resikonya begitu. diawal pengumuman pendaftaran beasiswa dikasih liat kok juknisnya, didalam juknisnya juga ada sistem penghitungan skoring nya juga.",Positif
mantap semoga sore atau besok sudah cair,Positif
alhamdullilah aku,Positif
alhamdulillahð º,Positif 
"saya harap beasiswa kaltim stimulan tetap ada untuk mahasiswa yang masuk dibawah tahun 2025, karena program beasiswa gratis pol tidak merata khusus Maba saja????",Positif 
BKT 2025 kapan dibuka min???? berharap bangettt tetap adaa beasiswa ini,Positif 
Buka lagi dong 2025 min ??,Positif 
"Min untuk tahun 2025 kapan dibuka min ??, berharap banget beasiswa ini tetap ada",Positif 
"Semoga 2025 ada ya min beasiswa kaltim, berharap banget bisa ada beasiswa ini????",Positif 
